core_mu,prop_genes2,rate_genes1,discrepancy
9.253423014825917e-09,0.0,0.005166590684702063,-0.025847026138354545
3.6949923994945346e-09,0.0,0.11839776839268115,0.09553916444010424
2.7176552249997585e-09,0.0,0.00010291800541667162,-0.07808767307143308
7.666587427491799e-09,0.0,0.5784841298567659,0.11994545906762766
1.4878224634660825e-06,0.0,9.608621365460059e-05,0.04593816414186205
4.67784635918592e-08,0.0,0.00016130718793654466,-0.17829025658452874
2.5411398737847313e-08,0.0,0.22396094202774117,0.07690513551208082
0.00012034148112450881,0.0,0.0004684246178392408,0.13236962918011255
1.459261088733804e-07,0.0,0.00021803346545970202,-0.1747926788466001
5.901716748448909e-08,0.0,0.0036583980577142446,-0.1183445386777429
8.274436169590024e-09,0.0,0.201339783958081,0.09440474093564571
0.0002876444535526395,0.0,0.1763022426098647,0.13238066708760932
4.841235418353096e-08,0.0,0.06546357551131224,0.015166797839820629
1.009814362814145e-09,0.0,0.0006120922009136352,-0.02093373493092223
2.1963672211966544e-05,0.0,8.794180217783438e-05,0.06205708615911395
9.83998304608669e-09,0.0,0.10580406997499046,0.07203231894013701
2.4071663862597575e-07,0.0,0.09477597758938813,0.05618193392943663
0.0004559484734892847,0.0,0.019430116175737457,0.13238066708760932
1.686980428267965e-07,0.0,0.000258977243533047,-0.16047993127717508
1.9666142753043393e-08,0.0,0.03568850900234535,0.008041597854001844
3.022716898201077e-08,0.0,0.000250622152793632,-0.1979483866834816
0.00027969872737673436,0.0,4.587998834138904e-05,0.13238066708760932
3.5688330093823024e-09,0.0,1.1311903442567035e-05,-0.037759252024632164
0.0002262947775300144,0.0,0.00019473474355220522,0.13052983255274236
0.00015085325427099884,0.0,0.06620542378432928,0.13238066708760932
0.00045969694423701025,0.0,0.0641966597371828,0.13238066708760932
0.000525398971417235,0.0,0.03977616411524718,0.13238066708760932
2.217975250914289e-09,0.0,0.0028607547634000243,0.023295022406379484
1.6889271464254695e-09,0.0,0.0011741688625244383,0.01059927630237674
3.1169046327633026e-08,0.0,3.895177746207866e-05,-0.21027201262681122
8.804227623468818e-08,0.0,2.1026753168670018e-05,-0.17362320484458837
5.732997887858253e-07,0.0,1.533477651234186e-05,-0.11556393697913878
5.074181907171892e-08,0.0,1.816584093179272e-05,-0.172552267871368
1.2747553815485952e-06,0.0,3.3076373393442284e-05,0.04968344351795847
1.6851846187689235e-07,0.0,1.3848126797368277e-05,-0.17788239703470007
5.164621985900864e-07,0.0,1.4742393805843004e-05,-0.15134898381891573
1.0668738704636335e-07,0.0,2.4194156056636047e-05,-0.18179704772084548
1.6178463263440835e-08,0.0,4.0014353563484534e-05,-0.1904779991443352
6.351068648892024e-07,0.0,1.4853569231731389e-05,-0.1292516842734323
9.396733433958773e-08,0.0,1.2413079952495553e-05,-0.16887160374679372
1.3655920793800758e-06,0.0,0.0003036175057084021,0.04927868476164745
4.5168669414031686e-08,0.0,1.3847539344655595e-05,-0.1578703173048052
